year,importer1,importer2,flow1,flow2
2013,"Christina L.","Sao A.K.",8.19,4.36
2013,"Christina L.","Kumar R.",8.19,4.36
2013,"Christina L.","Talukdar P.",8.19,4.36
2013,"Christina L.","Acharyaa P.",8.19,4.36
2013,"Christina L.","Chandra S.",8.19,4.36
2013,"Christina L.","Lata S.",8.19,4.36
2013,"Christina L.","Murthy H.A.",8.19,4.36
2013,"Kumar N.","Raghavendra V.",8.19,4.36
2013,"Kumar N.","Kishore S.P.",8.19,4.36
2013,"Kumar N.","Prasanna S.R.M.",8.19,4.36
2013,"Kumar N.","Adiga N.",8.19,4.36
2013,"Kumar N.","Singh S.R.",8.19,4.36
2013,"Kumar N.","Anand K.",8.19,4.36
2013,"Kumar N.","Kumar P.",8.19,4.36
2013,"Kumar N.","Singh B.C.",8.19,4.36
2013,"Kumar N.","Binil Kumar S.L.",8.19,4.36
2013,"Kumar N.","Bhadran T.G.",8.19,4.36
2013,"Kumar N.","Sajini T.",8.19,4.36
2013,"Kumar N.","Saha A.",8.19,4.36
2013,"Kumar N.","Basu T.",8.19,4.36
2013,"Kumar N.","Rao K.S.",8.19,4.36
2013,"Kumar N.","Narendra N.P.",8.19,4.36
2013,"Kumar N.","Sao A.K.",8.19,4.36
2013,"Kumar N.","Kumar R.",8.19,4.36
2013,"Kumar N.","Talukdar P.",8.19,4.36
2013,"Kumar N.","Acharyaa P.",8.19,4.36
2013,"Kumar N.","Chandra S.",8.19,4.36
2013,"Kumar N.","Lata S.",8.19,4.36
2013,"Kumar N.","Murthy H.A.",8.19,4.36
2013,"Raghavendra V.","Kishore S.P.",8.19,4.36
2013,"Raghavendra V.","Prasanna S.R.M.",8.19,4.36
2013,"Raghavendra V.","Adiga N.",8.19,4.36
2013,"Raghavendra V.","Singh S.R.",8.19,4.36
2013,"Raghavendra V.","Anand K.",8.19,4.36
2013,"Raghavendra V.","Kumar P.",8.19,4.36
2013,"Raghavendra V.","Singh B.C.",8.19,4.36
2013,"Raghavendra V.","Binil Kumar S.L.",8.19,4.36
2013,"Raghavendra V.","Bhadran T.G.",8.19,4.36
2013,"Raghavendra V.","Sajini T.",8.19,4.36
2013,"Raghavendra V.","Saha A.",8.19,4.36
2013,"Raghavendra V.","Basu T.",8.19,4.36
2013,"Raghavendra V.","Rao K.S.",8.19,4.36
2013,"Raghavendra V.","Narendra N.P.",8.19,4.36
2013,"Raghavendra V.","Sao A.K.",8.19,4.36
2013,"Raghavendra V.","Kumar R.",8.19,4.36
2013,"Raghavendra V.","Talukdar P.",8.19,4.36
2013,"Raghavendra V.","Acharyaa P.",8.19,4.36
2013,"Raghavendra V.","Chandra S.",8.19,4.36
2013,"Raghavendra V.","Lata S.",8.19,4.36
2013,"Raghavendra V.","Murthy H.A.",8.19,4.36
2013,"Kishore S.P.","Prasanna S.R.M.",8.19,4.36
2013,"Kishore S.P.","Adiga N.",8.19,4.36
2013,"Kishore S.P.","Singh S.R.",8.19,4.36
2013,"Kishore S.P.","Anand K.",8.19,4.36
2013,"Kishore S.P.","Kumar P.",8.19,4.36
2013,"Kishore S.P.","Singh B.C.",8.19,4.36
2013,"Kishore S.P.","Binil Kumar S.L.",8.19,4.36
2013,"Kishore S.P.","Bhadran T.G.",8.19,4.36
2013,"Kishore S.P.","Sajini T.",8.19,4.36
2013,"Kishore S.P.","Saha A.",8.19,4.36
2013,"Kishore S.P.","Basu T.",8.19,4.36
2013,"Kishore S.P.","Rao K.S.",8.19,4.36
2013,"Kishore S.P.","Narendra N.P.",8.19,4.36
2013,"Kishore S.P.","Sao A.K.",8.19,4.36
2013,"Kishore S.P.","Kumar R.",8.19,4.36
2013,"Kishore S.P.","Talukdar P.",8.19,4.36
2013,"Kishore S.P.","Acharyaa P.",8.19,4.36
2013,"Kishore S.P.","Chandra S.",8.19,4.36
2013,"Kishore S.P.","Lata S.",8.19,4.36
2013,"Kishore S.P.","Murthy H.A.",8.19,4.36
2013,"Prasanna S.R.M.","Adiga N.",8.19,4.36
2013,"Prasanna S.R.M.","Singh S.R.",8.19,4.36
2013,"Prasanna S.R.M.","Anand K.",8.19,4.36
2013,"Prasanna S.R.M.","Kumar P.",8.19,4.36
2013,"Prasanna S.R.M.","Singh B.C.",8.19,4.36
2013,"Prasanna S.R.M.","Binil Kumar S.L.",8.19,4.36
2013,"Prasanna S.R.M.","Bhadran T.G.",8.19,4.36
2013,"Prasanna S.R.M.","Sajini T.",8.19,4.36
2013,"Prasanna S.R.M.","Saha A.",8.19,4.36
2013,"Prasanna S.R.M.","Basu T.",8.19,4.36
2013,"Prasanna S.R.M.","Rao K.S.",8.19,4.36
2013,"Prasanna S.R.M.","Narendra N.P.",8.19,4.36
2013,"Prasanna S.R.M.","Sao A.K.",8.19,4.36
2013,"Prasanna S.R.M.","Kumar R.",8.19,4.36
2013,"Prasanna S.R.M.","Talukdar P.",8.19,4.36
