year,importer1,importer2,flow1,flow2
2019,"Deka A.","Iwahori Y.",8.19,4.36
2019,"Deka A.","Bhuyan M.K.",8.19,4.36
2019,"Deka A.","Iwamoto T.",8.19,4.36
2019,"Deka A.","Ueda J.",8.19,4.36
2019,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2019,"Iwahori Y.","Iwamoto T.",8.19,4.36
2019,"Iwahori Y.","Ueda J.",8.19,4.36
2019,"Bhuyan M.K.","Iwamoto T.",8.19,4.36
2019,"Bhuyan M.K.","Ueda J.",8.19,4.36
2019,"Iwamoto T.","Ueda J.",8.19,4.36
2019,"Usami H.","Iwahori Y.",8.19,4.36
2019,"Usami H.","Bhuyan M.K.",8.19,4.36
2019,"Usami H.","Wang A.",8.19,4.36
2019,"Usami H.","Ogasawara N.",8.19,4.36
2019,"Usami H.","Kasugai K.",8.19,4.36
2019,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2019,"Iwahori Y.","Wang A.",8.19,4.36
2019,"Iwahori Y.","Ogasawara N.",8.19,4.36
2019,"Iwahori Y.","Kasugai K.",8.19,4.36
2019,"Bhuyan M.K.","Wang A.",8.19,4.36
2019,"Bhuyan M.K.","Ogasawara N.",8.19,4.36
2019,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2019,"Wang A.","Ogasawara N.",8.19,4.36
2019,"Wang A.","Kasugai K.",8.19,4.36
2019,"Ogasawara N.","Kasugai K.",8.19,4.36
2019,"Kabra A.","Iwahori Y.",8.19,4.36
2019,"Kabra A.","Usami H.",8.19,4.36
2019,"Kabra A.","Bhuyan M.K.",8.19,4.36
2019,"Kabra A.","Ogasawara N.",8.19,4.36
2019,"Kabra A.","Kasugai K.",8.19,4.36
2019,"Iwahori Y.","Usami H.",8.19,4.36
2019,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2019,"Iwahori Y.","Ogasawara N.",8.19,4.36
2019,"Iwahori Y.","Kasugai K.",8.19,4.36
2019,"Usami H.","Bhuyan M.K.",8.19,4.36
2019,"Usami H.","Ogasawara N.",8.19,4.36
2019,"Usami H.","Kasugai K.",8.19,4.36
2019,"Bhuyan M.K.","Ogasawara N.",8.19,4.36
2019,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2019,"Ogasawara N.","Kasugai K.",8.19,4.36
2019,"Usami H.","Iwahori Y.",8.19,4.36
2019,"Usami H.","Wang A.",8.19,4.36
2019,"Usami H.","Bhuyan M.K.",8.19,4.36
2019,"Usami H.","Ogasawara N.",8.19,4.36
2019,"Usami H.","Kasugai K.",8.19,4.36
2019,"Iwahori Y.","Wang A.",8.19,4.36
2019,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2019,"Iwahori Y.","Ogasawara N.",8.19,4.36
2019,"Iwahori Y.","Kasugai K.",8.19,4.36
2019,"Wang A.","Bhuyan M.K.",8.19,4.36
2019,"Wang A.","Ogasawara N.",8.19,4.36
2019,"Wang A.","Kasugai K.",8.19,4.36
2019,"Bhuyan M.K.","Ogasawara N.",8.19,4.36
2019,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2019,"Ogasawara N.","Kasugai K.",8.19,4.36
2018,"Sarma D.","Bhuyan M.K.",8.19,4.36
2018,"Vishwakarma A.","Bhuyan M.K.",8.19,4.36
2018,"Vishwakarma A.","Iwahori Y.",8.19,4.36
2018,"Bhuyan M.K.","Iwahori Y.",8.19,4.36
2018,"Sasmal P.","Iwahori Y.",8.19,4.36
2018,"Sasmal P.","Bhuyan M.K.",8.19,4.36
2018,"Sasmal P.","Kasugai K.",8.19,4.36
2018,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2018,"Iwahori Y.","Kasugai K.",8.19,4.36
2018,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2018,"Ghosh B.","Bhuyan M.K.",8.19,4.36
2018,"Ghosh B.","Sasmal P.",8.19,4.36
2018,"Ghosh B.","Iwahori Y.",8.19,4.36
2018,"Ghosh B.","Gadde P.",8.19,4.36
2018,"Bhuyan M.K.","Sasmal P.",8.19,4.36
2018,"Bhuyan M.K.","Iwahori Y.",8.19,4.36
2018,"Bhuyan M.K.","Gadde P.",8.19,4.36
2018,"Sasmal P.","Iwahori Y.",8.19,4.36
2018,"Sasmal P.","Gadde P.",8.19,4.36
2018,"Iwahori Y.","Gadde P.",8.19,4.36
2018,"Choudhary T.","Sharma L.N.",8.19,4.36
2018,"Choudhary T.","Bhuyan M.K.",8.19,4.36
2018,"Sharma L.N.","Bhuyan M.K.",8.19,4.36
2018,"Kumar M.","Choudhary T.",8.19,4.36
2018,"Kumar M.","Bhuyan M.",8.19,4.36
2018,"Choudhary T.","Bhuyan M.",8.19,4.36
2018,"Choudhary T.","Sharma L.",8.19,4.36
2018,"Choudhary T.","Bhuyan M.",8.19,4.36
2018,"Sharma L.","Bhuyan M.",8.19,4.36
2018,"Bhuyan M.K.","Dhawle S.",8.19,4.36
2018,"Bhuyan M.K.","Sasmal P.",8.19,4.36
2018,"Bhuyan M.K.","Koukiou G.",8.19,4.36
2018,"Dhawle S.","Sasmal P.",8.19,4.36
2018,"Dhawle S.","Koukiou G.",8.19,4.36
2018,"Sasmal P.","Koukiou G.",8.19,4.36
2018,"Dutta S.","Sasmal P.",8.19,4.36
2018,"Dutta S.","Bhuyan M.K.",8.19,4.36
2018,"Dutta S.","Iwahori Y.",8.19,4.36
2018,"Sasmal P.","Bhuyan M.K.",8.19,4.36
2018,"Sasmal P.","Iwahori Y.",8.19,4.36
2018,"Bhuyan M.K.","Iwahori Y.",8.19,4.36
2018,"Vishwakarma A.","Bhuyan M.",8.19,4.36
2018,"Vishwakarma A.","Iwahori Y.",8.19,4.36
2018,"Bhuyan M.","Iwahori Y.",8.19,4.36
2018,"Iwahori Y.","Huang L.",8.19,4.36
2018,"Iwahori Y.","Wang A.",8.19,4.36
2018,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2018,"Huang L.","Wang A.",8.19,4.36
2018,"Huang L.","Bhuyan M.K.",8.19,4.36
2018,"Wang A.","Bhuyan M.K.",8.19,4.36
2018,"Choudhary T.","Sharma L.",8.19,4.36
2018,"Choudhary T.","Bhuyan M.",8.19,4.36
2018,"Sharma L.","Bhuyan M.",8.19,4.36
2018,"Kumar S.","Bhuyan M.K.",8.19,4.36
2018,"Kumar S.","Lovell B.C.",8.19,4.36
2018,"Kumar S.","Iwahori Y.",8.19,4.36
2018,"Bhuyan M.K.","Lovell B.C.",8.19,4.36
2018,"Bhuyan M.K.","Iwahori Y.",8.19,4.36
2018,"Lovell B.C.","Iwahori Y.",8.19,4.36
2018,"Sasmal P.","Iwahori Y.",8.19,4.36
2018,"Sasmal P.","Bhuyan M.",8.19,4.36
2018,"Sasmal P.","Kasugai K.",8.19,4.36
2018,"Iwahori Y.","Bhuyan M.",8.19,4.36
2018,"Iwahori Y.","Kasugai K.",8.19,4.36
2018,"Bhuyan M.","Kasugai K.",8.19,4.36
2018,"Choudhary T.","Sharma L.",8.19,4.36
2018,"Choudhary T.","Bhuyan M.",8.19,4.36
2018,"Sharma L.","Bhuyan M.",8.19,4.36
2018,"Vishwakarma A.","Bhuyan M.K.",8.19,4.36
2018,"Dixit P.","Iwahori Y.",8.19,4.36
2018,"Dixit P.","Bhuyan M.",8.19,4.36
2018,"Dixit P.","Kasugai K.",8.19,4.36
2018,"Dixit P.","Vishwakarma A.",8.19,4.36
2018,"Iwahori Y.","Bhuyan M.",8.19,4.36
2018,"Iwahori Y.","Kasugai K.",8.19,4.36
2018,"Iwahori Y.","Vishwakarma A.",8.19,4.36
2018,"Bhuyan M.","Kasugai K.",8.19,4.36
2018,"Bhuyan M.","Vishwakarma A.",8.19,4.36
2018,"Kasugai K.","Vishwakarma A.",8.19,4.36
2018,"Chakraborty B.K.","Sarma D.",8.19,4.36
2018,"Chakraborty B.K.","Bhuyan M.K.",8.19,4.36
2018,"Chakraborty B.K.","MacDorman K.F.",8.19,4.36
2018,"Sarma D.","Bhuyan M.K.",8.19,4.36
2018,"Sarma D.","MacDorman K.F.",8.19,4.36
2018,"Bhuyan M.K.","MacDorman K.F.",8.19,4.36
2019,"Vishwakarma A.","Bhuyan M.K.",8.19,4.36
2018,"Vishwakarma A.","Bhuyan M.K.",8.19,4.36
2018,"Vishwakarma A.","Iwahori Y.",8.19,4.36
2018,"Bhuyan M.K.","Iwahori Y.",8.19,4.36
2018,"Deka A.","Iwahori Y.",8.19,4.36
2018,"Deka A.","Bhuyan M.K.",8.19,4.36
2018,"Deka A.","Sasmal P.",8.19,4.36
2018,"Deka A.","Kasugai K.",8.19,4.36
2018,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2018,"Iwahori Y.","Sasmal P.",8.19,4.36
2018,"Iwahori Y.","Kasugai K.",8.19,4.36
2018,"Bhuyan M.K.","Sasmal P.",8.19,4.36
2018,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2018,"Sasmal P.","Kasugai K.",8.19,4.36
2018,"Golhar M.","Iwahori Y.",8.19,4.36
2018,"Golhar M.","Bhuyan M.",8.19,4.36
2018,"Golhar M.","Funahashi K.",8.19,4.36
2018,"Golhar M.","Kasugai K.",8.19,4.36
2018,"Iwahori Y.","Bhuyan M.",8.19,4.36
2018,"Iwahori Y.","Funahashi K.",8.19,4.36
2018,"Iwahori Y.","Kasugai K.",8.19,4.36
2018,"Bhuyan M.","Funahashi K.",8.19,4.36
2018,"Bhuyan M.","Kasugai K.",8.19,4.36
2018,"Funahashi K.","Kasugai K.",8.19,4.36
2018,"Shiina T.","Iwahori Y.",8.19,4.36
2018,"Shiina T.","Takada Y.",8.19,4.36
2018,"Shiina T.","Kijsirikul B.",8.19,4.36
2018,"Shiina T.","Bhuyan M.",8.19,4.36
2018,"Iwahori Y.","Takada Y.",8.19,4.36
2018,"Iwahori Y.","Kijsirikul B.",8.19,4.36
2018,"Iwahori Y.","Bhuyan M.",8.19,4.36
2018,"Takada Y.","Kijsirikul B.",8.19,4.36
2018,"Takada Y.","Bhuyan M.",8.19,4.36
2018,"Kijsirikul B.","Bhuyan M.",8.19,4.36
2018,"Iwahori Y.","Takada Y.",8.19,4.36
2018,"Iwahori Y.","Shiina T.",8.19,4.36
2018,"Iwahori Y.","Adachi Y.",8.19,4.36
2018,"Iwahori Y.","Bhuyan M.",8.19,4.36
2018,"Iwahori Y.","Kijsirikul B.",8.19,4.36
2018,"Takada Y.","Shiina T.",8.19,4.36
2018,"Takada Y.","Adachi Y.",8.19,4.36
2018,"Takada Y.","Bhuyan M.",8.19,4.36
2018,"Takada Y.","Kijsirikul B.",8.19,4.36
2018,"Shiina T.","Adachi Y.",8.19,4.36
2018,"Shiina T.","Bhuyan M.",8.19,4.36
2018,"Shiina T.","Kijsirikul B.",8.19,4.36
2018,"Adachi Y.","Bhuyan M.",8.19,4.36
2018,"Adachi Y.","Kijsirikul B.",8.19,4.36
2018,"Bhuyan M.","Kijsirikul B.",8.19,4.36
2018,"Iwahori Y.","Suda T.",8.19,4.36
2018,"Iwahori Y.","Funahashi K.",8.19,4.36
2018,"Iwahori Y.","Usami H.",8.19,4.36
2018,"Iwahori Y.","Wang A.",8.19,4.36
2018,"Iwahori Y.","Bhuyan M.",8.19,4.36
2018,"Iwahori Y.","Kasugai K.",8.19,4.36
2018,"Suda T.","Funahashi K.",8.19,4.36
2018,"Suda T.","Usami H.",8.19,4.36
2018,"Suda T.","Wang A.",8.19,4.36
2018,"Suda T.","Bhuyan M.",8.19,4.36
2018,"Suda T.","Kasugai K.",8.19,4.36
2018,"Funahashi K.","Usami H.",8.19,4.36
2018,"Funahashi K.","Wang A.",8.19,4.36
2018,"Funahashi K.","Bhuyan M.",8.19,4.36
2018,"Funahashi K.","Kasugai K.",8.19,4.36
