year,importer1,importer2,flow1,flow2
2017,"Dash S.","Malhotra A.",8.19,4.36
2017,"Dash S.","Sai P.",8.19,4.36
2017,"Dash S.","Das R.",8.19,4.36
2017,"Dash S.","Sharma D.",8.19,4.36
2017,"Dash S.","Trivedi G.",8.19,4.36
2017,"Malhotra A.","Sai P.",8.19,4.36
2017,"Malhotra A.","Das R.",8.19,4.36
2017,"Malhotra A.","Sharma D.",8.19,4.36
2017,"Malhotra A.","Trivedi G.",8.19,4.36
2017,"Sai P.","Das R.",8.19,4.36
2017,"Sai P.","Sharma D.",8.19,4.36
2017,"Sai P.","Trivedi G.",8.19,4.36
2017,"Das R.","Sharma D.",8.19,4.36
2017,"Das R.","Trivedi G.",8.19,4.36
2017,"Sharma D.","Trivedi G.",8.19,4.36
2017,"Shukla S.","Prince A.",8.19,4.36
2017,"Shukla S.","Trivedi G.",8.19,4.36
2017,"Prince A.","Trivedi G.",8.19,4.36
2017,"Pawanekar S.","Kapoor K.",8.19,4.36
2017,"Pawanekar S.","Trivedi G.",8.19,4.36
2017,"Kapoor K.","Trivedi G.",8.19,4.36
2017,"Pawanekar S.","Trivedi G.",8.19,4.36
2017,"Pawanekar S.","Trivedi G.",8.19,4.36
2016,"Sinha D.","Chatterjee A.",8.19,4.36
2016,"Sinha D.","Trivedi G.",8.19,4.36
2016,"Chatterjee A.","Trivedi G.",8.19,4.36
2016,"Kumar G.","Singh M.",8.19,4.36
2016,"Kumar G.","Bulusu A.",8.19,4.36
2016,"Kumar G.","Trivedi G.",8.19,4.36
2016,"Singh M.","Bulusu A.",8.19,4.36
2016,"Singh M.","Trivedi G.",8.19,4.36
2016,"Bulusu A.","Trivedi G.",8.19,4.36
2016,"Singh M.","Kumar G.",8.19,4.36
2016,"Singh M.","Bordoloi S.",8.19,4.36
2016,"Singh M.","Trivedi G.",8.19,4.36
2016,"Kumar G.","Bordoloi S.",8.19,4.36
2016,"Kumar G.","Trivedi G.",8.19,4.36
2016,"Bordoloi S.","Trivedi G.",8.19,4.36
2016,"Guptaa S.","Trivedi G.",8.19,4.36
2016,"Boro A.","Thomas B.",8.19,4.36
2016,"Boro A.","Abamed S.",8.19,4.36
2016,"Boro A.","Trivedi G.",8.19,4.36
2016,"Thomas B.","Abamed S.",8.19,4.36
2016,"Thomas B.","Trivedi G.",8.19,4.36
2016,"Abamed S.","Trivedi G.",8.19,4.36
2016,"Das A.","Yadav L.",8.19,4.36
2016,"Das A.","Singhal M.",8.19,4.36
2016,"Das A.","Sachan R.",8.19,4.36
2016,"Das A.","Goyal H.",8.19,4.36
2016,"Das A.","Taparia K.",8.19,4.36
2016,"Das A.","Gulati R.",8.19,4.36
2016,"Das A.","Singh A.",8.19,4.36
2016,"Das A.","Trivedi G.",8.19,4.36
2016,"Yadav L.","Singhal M.",8.19,4.36
2016,"Yadav L.","Sachan R.",8.19,4.36
2016,"Yadav L.","Goyal H.",8.19,4.36
2016,"Yadav L.","Taparia K.",8.19,4.36
2016,"Yadav L.","Gulati R.",8.19,4.36
2016,"Yadav L.","Singh A.",8.19,4.36
2016,"Yadav L.","Trivedi G.",8.19,4.36
2016,"Singhal M.","Sachan R.",8.19,4.36
2016,"Singhal M.","Goyal H.",8.19,4.36
2016,"Singhal M.","Taparia K.",8.19,4.36
2016,"Singhal M.","Gulati R.",8.19,4.36
2016,"Singhal M.","Singh A.",8.19,4.36
2016,"Singhal M.","Trivedi G.",8.19,4.36
2016,"Sachan R.","Goyal H.",8.19,4.36
2016,"Sachan R.","Taparia K.",8.19,4.36
2016,"Sachan R.","Gulati R.",8.19,4.36
2016,"Sachan R.","Singh A.",8.19,4.36
2016,"Sachan R.","Trivedi G.",8.19,4.36
2016,"Goyal H.","Taparia K.",8.19,4.36
2016,"Goyal H.","Gulati R.",8.19,4.36
2016,"Goyal H.","Singh A.",8.19,4.36
2016,"Goyal H.","Trivedi G.",8.19,4.36
2016,"Taparia K.","Gulati R.",8.19,4.36
2016,"Taparia K.","Singh A.",8.19,4.36
2016,"Taparia K.","Trivedi G.",8.19,4.36
2016,"Gulati R.","Singh A.",8.19,4.36
2016,"Gulati R.","Trivedi G.",8.19,4.36
2016,"Singh A.","Trivedi G.",8.19,4.36
2016,"Dash S.","Joshi D.",8.19,4.36
2016,"Dash S.","Trivedi G.",8.19,4.36
2016,"Joshi D.","Trivedi G.",8.19,4.36
2016,"Sinha D.","Chatterjee A.",8.19,4.36
2016,"Sinha D.","Abhinav V.",8.19,4.36
2016,"Sinha D.","Trivedi G.",8.19,4.36
2016,"Sinha D.","Koldyaev V.",8.19,4.36
2016,"Chatterjee A.","Abhinav V.",8.19,4.36
